CaseNbr	Category	latitude	longitude	time
1304123	ROBBERY	34.027436	-118.284991	735520.843750
1304124	SERVICE	34.021475	-118.282179	735521.002778
1304171	FIRE	34.024775	-118.287983	735523.394444
1304236	BATTERY	34.020159	-118.283717	735526.791667
1304534	SERVICE	34.062580	-118.202705	735542.590278
1400995	BURGLARY	34.019085	-118.281189	735673.302083
1401027	BURGLARY	34.030838	-118.287585	735676.973611
1401061	THEFT-GRAND AUTO	34.022195	-118.296303	735679.833333
1401062	BURGLARY	34.027060	-118.279760	735679.958333
1401407	BURGLARY	34.023890	-118.288746	735701.833333
1401520	BURGLARY	34.032663	-118.287889	735710.354167
1401521	BURGLARY	34.029574	-118.290133	735707.375000
1401706	PROPERTY	34.020762	-118.289676	735720.833333
1401792	BURGLARY	34.028263	-118.287928	735726.510417
1401819	BURGLARY	34.031995	-118.280782	735728.354167
1401906	BURGLARY	34.021984	-118.256939	735734.750000
1401953	BURGLARY	34.028705	-118.288540	736103.583333
1402019	BURGLARY	34.026672	-118.284165	735742.625000
1402056	BURGLARY	34.027310	-118.290340	735749.652778
1402061	THEFT-GRAND AUTO	34.060845	-118.206386	735749.458333
1402064	THEFT-GRAND AUTO	34.018303	-118.283409	735749.979167
1402099	THEFT-GRAND AUTO	34.025038	-118.277997	735753.967361
1402246	BURGLARY	34.026470	-118.281110	735769.817361
1402252	BURGLARY	34.204535	-118.216049	735769.916667
1402257	BURGLARY	34.032663	-118.286861	735770.562500
1402287	BURGLARY	34.024333	-118.283966	735770.645833
1402355	BURGLARY	34.024333	-118.283966	735779.826389
1402394	BURGLARY	34.031054	-118.287451	735784.708333
1402456	BURGLARY	34.024037	-118.284208	735790.875000
1402461	BURGLARY	34.023320	-118.294972	735791.479167
1402536	SERVICE	34.061416	-118.204854	735800.642361
1402584	BURGLARY	34.021103	-118.281659	735553.664583
1401524	VANDALISM	34.024493	-118.280704	735711.075000
1401539	SERVICE	34.022181	-118.284466	735711.638889
1401554	SERVICE	34.012935	-118.257468	735712.465278
1401558	SERVICE	34.067295	-118.388979	735712.625000
1401559	SERVICE	34.067295	-118.388979	735712.520833
1401572	SERVICE	34.020598	-118.286592	735713.409722
1401582	SERVICE	34.019920	-118.280504	735713.895833
1401601	SERVICE	34.023890	-118.288746	735714.753472
1401603	SERVICE	34.021763	-118.297533	735714.885417
1401606	SERVICE	34.026684	-118.281777	735715.079861
1401618	SERVICE	34.028263	-118.290683	735716.086111
1401622	ASSAULT	34.115706	-118.290555	735716.074306
1401639	SERVICE	34.025524	-118.287581	735717.638889
1401653	SERVICE	34.062399	-118.202007	735718.552083
1401659	SERVICE	34.020598	-118.286592	735719.552083
1401678	SERVICE	34.019871	-118.286099	735720.531250
1401685	THEFT-GRAND PERSON	34.018303	-118.283409	735720.690972
1401708	SEX OFFENSE	34.025683	-118.281655	734882.416667
1401710	THEFT-GRAND PERSON	34.025680	-118.277440	735720.989583
1401720	VANDALISM	34.087367	-118.217482	735722.088194
1401806	VANDALISM	34.026810	-118.279230	735728.020833
1401866	SERVICE	34.024268	-118.287553	735732.895833
1402060	ASSAULT-OTHER	34.025646	-118.296234	735749.928472
1402166	SERVICE	34.061416	-118.204854	735761.420139
1402172	THEFT-GRAND PERSON	34.024044	-118.285626	735761.645833
1402182	ASSAULT	34.027060	-118.279760	735763.021528
1402186	VANDALISM	34.023991	-118.286299	735763.697917
1402633	BURGLARY	34.020159	-118.283717	735805.666667
1402707	PROPERTY	34.029682	-118.288633	735814.020833
1402745	THEFT-GRAND AUTO	34.029121	-118.300197	735818.554167
1402827	THEFT-GRAND AUTO	34.062935	-118.201393	735826.666667
1402848	PROPERTY	34.020289	-118.290330	735825.452083
1402859	PROPERTY	34.016727	-118.279450	735829.854167
1402882	PROPERTY	34.025710	-118.277910	735831.899306
1402895	PROPERTY	34.020289	-118.290330	735832.500000
1402910	PROPERTY	34.020289	-118.290330	735833.354167
1402965	THEFT-GRAND AUTO	34.022663	-118.297059	735835.750000
1402975	PROPERTY	34.031301	-118.285165	735836.875000
1402978	ROBBERY	34.028263	-118.286114	735837.920833
1402980	PROPERTY	34.022083	-118.281584	735837.354167
1403042	BURGLARY	34.027433	-118.289265	735840.958333
1403230	PROPERTY	34.062935	-118.201393	735850.354167
1403239	PROPERTY	34.019742	-118.277213	735850.777778
1403300	PROPERTY	34.027432	-118.287786	735853.333333
1403413	PROPERTY	34.018303	-118.283409	735860.293750
1403461	PROPERTY	34.029076	-118.287598	735863.083333
1403463	PROPERTY	0.000000	-0.000000	735863.576389
1403487	BURGLARY	34.022080	-118.295257	735864.541667
1403514	BURGLARY	34.021991	-118.286080	735865.875000
1403543	BURGLARY	34.019871	-118.286099	735867.076389
1403546	BURGLARY	34.021650	-118.280593	735866.875000
1403573	BURGLARY	34.019251	-118.283547	735864.458333
1403878	THEFT-GRAND AUTO	34.018815	-118.295669	735882.975694
1403901	BURGLARY	34.021364	-118.286433	735882.708333
1403927	BURGLARY	34.063246	-118.202710	735882.666667
1403933	BURGLARY	34.023616	-118.293631	735886.645833
1403998	BURGLARY	34.027339	-118.273240	735890.120139
1404021	ROBBERY	34.022439	-118.291731	735890.833333
1404024	BURGLARY	34.028135	-118.280852	735891.083333
1404111	THEFT-GRAND AUTO	34.030305	-118.284947	735895.458333
1404141	BURGLARY	34.028135	-118.280852	735897.129167
1404293	BURGLARY	34.032928	-118.276850	735903.833333
1404530	THEFT-GRAND AUTO	34.021860	-118.297719	735921.493056
1404600	PROPERTY	34.061416	-118.204854	735925.583333
1404655	SERVICE	34.026267	-118.288365	735931.704861
1404691	BURGLARY	34.064830	-118.194347	735929.916667
1404736	BURGLARY	34.063067	-118.204029	735929.791667
1404782	BURGLARY	34.029629	-118.290133	735938.777778
1404788	BURGLARY	34.015170	-118.281882	735939.070833
1404819	BURGLARY	34.030545	-118.287716	735919.416667
1404917	PROPERTY	34.019500	-118.280089	735949.333333
1404980	BURGLARY	34.025524	-118.287581	735948.541667
1405012	THEFT-GRAND AUTO	34.024130	-118.278821	735957.750000
1405012	BURGLARY	34.024130	-118.278821	735957.750000
1405018	BURGLARY	34.032028	-118.290133	735955.541667
1405039	BURGLARY	34.032928	-118.276850	735956.833333
1500028	BURGLARY	34.018864	-118.294233	735966.843750
1500031	BURGLARY	34.019112	-118.278445	735967.625000
1500063	PROPERTY	34.017202	-118.281064	735972.559028
1500088	BURGLARY	34.019742	-118.277213	735974.204861
1500113	PROPERTY	34.062935	-118.201393	735977.420139
1304593	SERVICE	34.062052	-118.201433	735545.541667
1304659	SERVICE	34.026267	-118.288365	735550.650694
1304744	BATTERY	34.027030	-118.279350	735554.085417
1304761	BATTERY	34.025182	-118.282720	735554.645833
1304764	BATTERY	34.020945	-118.284924	735554.697917
1304770	BATTERY	34.013841	-118.282965	735554.770833
1304900	SERVICE	34.023991	-118.286299	735560.441667
1304945	TRESPASS	34.018831	-118.289536	735562.947222
1305020	BATTERY	34.019871	-118.286099	735568.756944
1305022	BATTERY	34.020391	-118.280907	735568.861111
1305024	BATTERY	34.018303	-118.283409	735568.854167
1305118	FIRE	34.023991	-118.286299	735572.645833
1305138	BATTERY	34.029842	-118.287718	735574.062500
1305285	SERVICE	34.020159	-118.283717	735587.452778
1305303	SERVICE	34.062052	-118.201433	735589.539583
1305343	SERVICE	34.062052	-118.201433	735599.476389
1400033	BATTERY	34.020159	-118.283717	735607.565972
1400038	SERVICE	34.062580	-118.202705	735608.464583
1400090	BATTERY	34.019974	-118.297301	735613.007639
1400127	ROBBERY	34.021935	-118.280085	735587.442361
1400161	BATTERY	34.021935	-118.280085	735616.614583
1400306	SERVICE	34.019247	-118.276105	735627.611111
1400365	BATTERY	34.028540	-118.283210	735631.089583
1400380	BATTERY	34.027300	-118.289920	735632.083333
1400424	SERVICE	34.062399	-118.202007	735634.513889
1400473	BATTERY	34.029891	-118.290465	735638.038194
1400631	SERVICE	34.062052	-118.201433	735649.489583
1400649	SERVICE	34.062580	-118.202705	735650.567361
1400807	BATTERY	34.026267	-118.288365	735657.916667
1400816	SERVICE	34.012935	-118.257468	735660.538194
1400867	SERVICE	34.028540	-118.282420	735663.989583
1400925	SERVICE	34.066471	-118.195930	735669.540972
1400927	SERVICE	34.020965	-118.285538	735669.552083
1400949	SERVICE	34.060919	-118.204889	735670.527778
1400956	BATTERY	34.025524	-118.287581	735670.988889
1400958	FIRE	34.023890	-118.288746	735671.326389
1400959	SERVICE	34.061416	-118.204854	735671.525000
1400984	BATTERY	34.024037	-118.284208	735673.112500
1401010	SERVICE	34.062052	-118.201433	735675.373611
1401015	BATTERY	34.025524	-118.287581	735674.920139
1401017	BATTERY	34.031067	-118.282978	735675.826389
1401035	SERVICE	34.021935	-118.280085	735678.024306
1401050	BATTERY	34.018303	-118.283409	735679.333333
1401057	SERVICE	34.062580	-118.202705	735679.618056
1401076	FIRE	34.019085	-118.281189	735681.763889
1401127	SERVICE	34.023991	-118.286299	735685.541667
1401200	BATTERY	34.018303	-118.283409	735689.916667
1401224	BATTERY	34.026267	-118.288365	735679.069444
1401235	SERVICE	34.023686	-118.287787	735691.840278
1401282	BATTERY	34.025182	-118.282720	735694.909722
1401294	BATTERY	34.025182	-118.282720	735694.861111
1401335	SERVICE	34.019247	-118.276105	735697.541667
1401486	SERVICE	34.062052	-118.201433	735707.697222
1401500	BATTERY	34.020659	-118.263666	735708.666667
1401550	SERVICE	34.019983	-118.282509	735712.076389
1401698	BATTERY	34.031602	-118.287615	735721.041667
1401805	BATTERY	34.025646	-118.296234	735728.043750
1401811	BATTERY	34.018303	-118.283409	735728.444444
1401841	BATTERY	34.019698	-118.282058	735730.182639
1401860	SERVICE	34.019162	-118.285562	735732.468750
1401896	SERVICE	34.062052	-118.201433	735734.611111
1401917	BATTERY	34.012137	-118.252618	735736.104167
1402006	BATTERY	34.031678	-118.287286	735745.021528
1402035	SERVICE	34.062580	-118.202705	735747.438889
1402046	SERVICE	34.062580	-118.202705	735748.631944
1402146	SERVICE	34.061416	-118.204854	735759.440972
1402160	BATTERY	34.062052	-118.201433	735760.812500
1402176	BATTERY	34.019920	-118.280504	735761.805556
1402223	SERVICE	34.021945	-118.283807	735767.788194
1402259	BATTERY	34.021935	-118.280085	735771.062500
1402275	BATTERY	0.000000	-0.000000	735772.583333
1402296	SERVICE	34.062052	-118.201433	735774.861111
1402320	ROBBERY	34.087367	-118.217482	735776.552083
1402328	SERVICE	34.019983	-118.282509	735776.030556
1402478	SERVICE	34.061578	-118.203433	735794.490972
1402520	BATTERY	34.033816	-118.280876	735798.066667
1402598	HOMICIDE	34.027480	-118.290430	735804.027778
1402629	BATTERY	34.020159	-118.283717	735807.647917
1402635	SERVICE	34.062580	-118.202705	735808.521528
1402667	SERVICE	34.062580	-118.202705	735810.623611
1402679	SERVICE	34.025012	-118.287609	735811.458333
1402684	SERVICE	34.062052	-118.201433	735811.634722
1402687	BATTERY	0.000000	-0.000000	735810.812500
1402716	SERVICE	34.018764	-118.282887	735815.694444
1402733	BATTERY	0.000000	-0.000000	735817.041667
1402747	SERVICE	34.065513	-118.202201	735818.670139
1402752	SERVICE	34.029710	-118.282970	735818.965278
1402772	SERVICE	34.062052	-118.201433	735820.614583
1402792	SERVICE	34.029660	-118.281250	735823.236111
1402801	SERVICE	34.021103	-118.281659	735824.062500
1402803	SERVICE	34.062580	-118.202705	735824.446528
1402804	SERVICE	34.062052	-118.201433	735824.506944
1402813	SERVICE	34.062052	-118.201433	735825.427083
1402838	SERVICE	34.019351	-118.282112	735828.468750
1402843	SERVICE	34.020240	-118.289118	735828.913889
1402845	SERVICE	34.062052	-118.201433	735829.292361
1402854	BATTERY	34.019871	-118.286099	735829.662500
1402893	FIRE	34.019603	-118.287538	735943.652778
1402904	BATTERY	34.031301	-118.287407	735833.041667
1402922	BATTERY	34.015944	-118.261952	735833.837500
1402949	SERVICE	34.026267	-118.288365	735836.420139
1402961	SERVICE	34.026267	-118.288365	735836.993750
1402969	SERVICE	34.019162	-118.285562	735837.511806
1402993	SERVICE	34.025800	-118.278040	735839.023611
1403003	SERVICE	34.062580	-118.202705	735839.708333
1403006	SERVICE	34.020289	-118.290330	735839.752083
1403032	BATTERY	34.026564	-118.277042	735840.607639
1403033	SERVICE	34.025646	-118.296234	735840.604167
1403034	BATTERY	34.028380	-118.288837	735840.020139
1403035	SERVICE	34.017202	-118.281064	735840.734028
1403062	BATTERY	34.026930	-118.279470	735841.631944
1403073	BATTERY	34.031118	-118.290133	735842.145833
1403103	SERVICE	34.029710	-118.282970	735843.375000
1403111	BATTERY	34.019247	-118.276105	735842.270833
1403135	SERVICE	34.019251	-118.283547	735845.531250
1403137	SERVICE	34.020622	-118.287521	735845.510417
1403143	BATTERY	34.019742	-118.277213	735845.795139
1403181	SERVICE	34.026267	-118.288365	735847.854167
1403235	SERVICE	34.027490	-118.286680	735850.879861
1403240	FIRE	34.019533	-118.280944	735851.222222
1403246	SERVICE	34.027030	-118.279350	735851.812500
1403269	SERVICE	34.019698	-118.282058	735849.994444
1403279	BATTERY	34.019085	-118.281189	735852.833333
1403286	SERVICE	34.087367	-118.217482	735853.916667
1403320	SERVICE	34.031257	-118.284165	735855.041667
1403349	SERVICE	34.062399	-118.202007	735857.465972
1403354	SERVICE	34.019274	-118.290295	735857.565972
1403361	SERVICE	34.025646	-118.296234	735857.783333
1403374	SERVICE	34.019698	-118.282058	735858.555556
1403405	SERVICE	34.019274	-118.290295	735857.333333
1403406	SERVICE	34.027360	-118.287510	735859.931944
1403418	SERVICE	34.027490	-118.288680	735860.868056
1403429	SERVICE	34.062399	-118.202007	735861.506944
1403466	SERVICE	34.062052	-118.201433	735864.194444
1403516	BATTERY	34.026550	-118.278330	735866.025694
1403561	BATTERY	34.027390	-118.280440	735868.041667
1403566	OBSERVATION	34.021111	-118.284830	735868.256944
1403600	BATTERY	34.029290	-118.281490	735869.734722
1403609	BATTERY	34.025494	-118.294837	735870.113889
1403870	BATTERY	34.027390	-118.280440	735882.982639
1403877	BATTERY	34.026564	-118.277042	735883.054167
1403924	BATTERY	34.025646	-118.296234	735886.528472
1403950	BATTERY	34.063710	-118.202354	735887.687500
1403953	BATTERY	34.012935	-118.257468	735887.687500
1403995	HOMICIDE	34.021945	-118.295957	735889.821528
1404287	BATTERY	34.028263	-118.290549	735903.989583
1404350	BATTERY	0.000000	-0.000000	735910.480556
1404447	BATTERY	34.018303	-118.283409	735915.958333
1404458	FIRE	34.020084	-118.287123	735916.586111
1404483	BATTERY	34.027339	-118.273240	735918.059028
1404486	BATTERY	34.022067	-118.288781	735918.384722
1404487	BATTERY	34.027339	-118.273240	735918.166667
1404524	BATTERY	34.018303	-118.283409	735921.706944
1404543	FIRE	34.019603	-118.287538	735922.798611
1404558	SERVICE	34.019274	-118.290295	735923.786806
1404589	BATTERY	0.000000	-0.000000	735925.833333
1404590	BATTERY	0.000000	-0.000000	735925.708333
1404599	SERVICE	34.087367	-118.217482	735926.527778
1404693	BATTERY	34.027030	-118.279350	735934.767361
1404701	SERVICE	34.023991	-118.286299	735935.333333
1404735	SERVICE	34.062050	-118.201557	735936.536806
1404762	SERVICE	34.024775	-118.287983	735207.635417
1404771	SERVICE	34.021301	-118.288016	735938.315972
1404778	SERVICE	34.024775	-118.287983	735938.729167
1404816	SERVICE	34.062052	-118.201433	735937.375000
1404850	SERVICE	34.030250	-118.282702	735942.847222
1404866	SERVICE	34.023991	-118.286299	735944.447917
1404880	SERVICE	34.061416	-118.204854	735642.442361
1404886	SERVICE	34.012760	-118.258941	735945.708333
1404889	BATTERY	34.021935	-118.280085	735946.088889
1404964	BATTERY	34.025038	-118.277997	735948.666667
1404983	BATTERY	34.030789	-118.287154	735954.110417
1405030	SERVICE	34.062052	-118.201433	735963.440972
1500010	SERVICE	34.029219	-118.287221	735965.812500
1500058	SERVICE	34.062052	-118.201433	735972.305556
1500075	SERVICE	34.026340	-118.280780	735973.022222
1500080	SERVICE	34.062580	-118.202705	735973.497222
1500108	BATTERY	34.019274	-118.290295	735940.041667
1500126	SERVICE	34.021301	-118.288016	735978.430556
1500140	SERVICE	34.023686	-118.287787	735978.791667
1500144	SERVICE	34.027300	-118.289750	735979.083333
1500180	BATTERY	34.032928	-118.276850	735981.071528
1500205	SERVICE	34.025683	-118.281655	735983.872917
1500208	SERVICE	34.019292	-118.294588	735984.020833
1500212	SERVICE	34.023890	-118.288746	735984.616667
1500217	BATTERY	0.000000	-0.000000	735973.747222
1500237	SERVICE	34.019351	-118.282112	735986.229167
1500243	SERVICE	34.062399	-118.202007	735986.471528
1500244	SERVICE	34.019122	-118.290751	735986.437500
1500246	TRESPASS	34.025683	-118.281655	735986.385417
1500278	SERVICE	34.021935	-118.280085	735988.714583
1500287	BATTERY	34.032928	-118.276850	735989.544444
1500293	SERVICE	34.062050	-118.201557	735989.780556
1500294	SERVICE	34.021765	-118.282861	735989.781250
1500307	SERVICE	34.062935	-118.201393	735990.667361
1500337	SERVICE	34.012935	-118.257468	735992.556944
1500367	BATTERY	34.022083	-118.285235	735993.857639
1500408	SERVICE	34.021104	-118.260529	735996.576389
1500425	FIRE	34.061695	-118.200179	735997.708333
1500428	FIRE	34.019920	-118.280504	735998.319444
1500478	SERVICE	34.062052	-118.201433	736000.652778
1500514	SERVICE	34.020230	-118.290650	736002.760417
1500555	BATTERY	34.027339	-118.273240	736004.393750
1500580	SERVICE	34.019122	-118.290751	736006.791667
1500688	BATTERY	34.018177	-118.300148	736014.500000
1500702	SERVICE	34.021571	-118.283749	736014.668056
1500709	SERVICE	0.000000	-0.000000	736015.041667
1500730	BATTERY	34.025646	-118.296234	736015.875000
1500734	SERVICE	34.018831	-118.289536	736016.020833
1500735	BATTERY	34.015340	-118.254914	736016.081944
1500816	BATTERY	34.028263	-118.284213	736021.118056
1500826	BATTERY	34.023115	-118.284308	736021.406250
1500981	BATTERY	34.023145	-118.287805	736029.729167
1501082	BATTERY	34.020391	-118.280907	736034.666667
1501154	BATTERY	34.024770	-118.278300	736038.688889
1501315	BATTERY	34.025646	-118.296234	736049.708333
1501367	BATTERY	34.025524	-118.287581	736052.141667
1501374	BATTERY	34.032663	-118.287176	736051.916667
1501490	BATTERY	34.032152	-118.288965	736058.229167
1501503	BATTERY	34.025182	-118.282720	736058.913194
1501552	BATTERY	34.062052	-118.201433	736061.684028
1501559	BATTERY	34.117195	-118.290978	736061.993750
1501637	BATTERY	34.033561	-118.291549	736066.527778
1501731	BATTERY	34.026570	-118.281400	736072.055556
1501737	BATTERY	34.028290	-118.282594	736072.020833
1501753	BATTERY	34.026930	-118.279470	736073.076389
1501907	BATTERY	34.019871	-118.286099	736083.368056
1501933	BATTERY	34.025390	-118.277600	736085.052083
1501956	BATTERY	34.015170	-118.281882	736086.659722
1501981	BATTERY	34.023145	-118.287805	736087.798611
1502048	BATTERY	34.021935	-118.280085	736092.356944
1502073	BATTERY	34.025910	-118.279870	736093.434028
1502122	FIRE	34.018175	-118.281379	736097.197917
1502134	BATTERY	34.026810	-118.279230	736097.625000
1502160	BATTERY	34.022439	-118.291731	736099.406250
1502281	BATTERY	34.026130	-118.277130	736110.812500
1502581	BATTERY	34.025646	-118.296234	736144.361111
1502613	BATTERY	34.018303	-118.283409	736145.777778
1502623	BATTERY	34.034378	-118.286493	736148.187500
1502673	BATTERY	34.013841	-118.282965	736154.792361
1502679	SERVICE	34.062580	-118.202705	736155.572222
1502692	BATTERY	34.021282	-118.293712	736156.568056
1502693	BATTERY	34.021817	-118.279977	736156.763194
1502768	BATTERY	34.022628	-118.283844	736164.497917
1502779	SERVICE	34.023991	-118.286299	736165.628472
1502785	BATTERY	34.020236	-118.295077	736165.871528
1502797	BATTERY	34.025646	-118.296234	736166.920833
1502829	SERVICE	34.020747	-118.281181	736169.745833
1502834	BATTERY	34.024775	-118.287983	736170.288194
1502856	FIRE	34.019871	-118.286099	736172.555556
1502878	SERVICE	34.025182	-118.282720	736174.543750
1502903	SERVICE	34.087367	-118.217482	736175.781250
1503057	FIRE	34.087367	-118.217482	736192.718750
1503107	BATTERY	34.021364	-118.286433	736196.082639
1503189	SERVICE	34.019351	-118.282112	736198.722222
1503239	SERVICE	34.012935	-118.257468	736202.343750
1503264	SERVICE	34.021153	-118.283985	736203.416667
1503271	SERVICE	34.027731	-118.281040	736203.798611
1503307	SERVICE	0.000000	-0.000000	736205.881944
1503321	SERVICE	34.019274	-118.290295	736206.937500
